,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
2702,-150.0,130,66.66666667,130.0,1,False,3,0,4,0,30.09090909,0.506363636,0.454545455,0.727272727,0.263636364,4,3,25,0,0,1,3,2,2,0,8,1,175.26,177.8,155,0,1,0,41.35294118,0.433529412,0.0,0.647058824,0.352941176,3,7,42,1,0,1,4,4,0,1,10,0,172.72,175.26,155,31,37,0,3,1,-2,4,-17,-1,-3,2,2.54,2.54,-6,-11.26203209,0.454545455,0.080213903,2,133.0,300.0,2150.0,605.0,465.0,475.0
2707,-240.0,200,41.66666667,200.0,0,False,3,3,0,0,29.08333333,0.3875,0.166666667,1.25,0.301666667,2,6,27,0,0,1,2,3,0,0,6,2,172.72,182.88,155,2,0,0,47.75,0.4125,0.0,0.25,0.25,2,2,11,0,0,1,0,1,0,0,2,0,180.34,177.8,155,31,30,-1,0,0,4,-4,16,0,2,0,-7.62,5.08,1,-18.66666667,0.166666667,1.0,2,219.0,395.0,900.0,2155.0,130.0,650.0
2716,135.0,-155,135.0,64.51612903,0,False,3,1,0,0,16.5,0.655,0.5,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,1,180.34,177.8,155,0,1,0,27.71428571,0.37142857100000004,0.28571428600000004,1.428571429,0.604285714,2,3,14,0,0,0,0,3,0,0,4,0,172.72,177.8,155,32,30,-1,-1,-1,-3,2,-10,0,-2,0,7.62,0.0,2,-11.21428571,0.214285714,-1.428571429,2,435.0,380.0,1725.0,768.0,240.0,175.0
2720,-220.0,180,45.45454545,180.0,1,False,3,2,0,0,27.4,0.27,0.2,0.0,0.0,1,4,10,0,0,0,0,0,1,0,1,1,172.72,177.8,155,0,1,0,71.0,0.51,1.0,1.0,0.33,1,0,3,0,0,0,0,0,1,0,1,0,175.26,175.26,155,32,27,-2,-1,0,0,-4,7,0,0,0,-2.54,2.54,5,-43.6,-0.8,-1.0,2,145.0,240.0,675.0,1520.0,375.0,1250.0
2721,130.0,-150,130.0,66.66666667,0,False,3,0,2,0,11.5,0.32,0.5,0.0,0.0,2,0,2,0,0,0,0,1,1,0,2,0,177.8,185.42,155,0,2,0,41.15384615,0.49923076899999996,0.692307692,0.923076923,0.225384615,4,3,26,0,0,0,3,4,3,0,10,1,175.26,182.88,155,26,27,0,0,-2,-8,3,-24,0,-3,-2,2.54,2.54,-1,-29.65384615,-0.192307692,-0.923076923,0,450.0,450.0,825.0,325.0,400.0,200.0
2724,-170.0,150,58.82352941,150.0,0,True,5,0,8,0,45.55555556,0.471111111,0.38888888899999996,0.7222222220000001,0.293888889,8,3,38,0,0,0,6,5,4,0,15,0,185.42,185.42,155,0,4,0,36.33333333,0.415555556,0.666666667,2.166666667,0.373888889,5,5,48,1,0,0,8,3,2,0,13,1,172.72,177.8,170,31,32,0,4,3,2,2,-10,-1,2,2,12.7,7.62,-1,9.22222223,-0.27777777800000003,-1.444444445,0,120.0,550.0,600.0,700.0,475.0,425.0
2726,-360.0,300,27.77777778,300.0,1,False,3,1,0,0,40.7,0.4155,1.15,0.75,0.324,5,8,47,2,0,1,1,2,8,0,12,1,182.88,193.04,170,1,0,0,42.07692308,0.344615385,0.0,0.46153846200000004,0.326923077,4,5,33,1,0,0,5,3,0,0,8,1,177.8,185.42,145,29,30,0,0,1,4,-3,14,1,-1,8,5.08,7.62,-1,-1.37692308,1.15,0.288461538,0,-113.0,800.0,1300.0,550.0,283.0,1200.0
2732,-140.0,120,71.42857143,120.0,0,False,3,3,0,0,31.84615385,0.479230769,0.23076923100000002,2.230769231,0.316923077,3,6,34,0,0,1,4,2,0,0,7,0,175.26,180.34,155,1,0,0,41.0,0.523333333,1.133333333,3.4,0.329333333,4,6,41,0,0,1,6,1,1,0,9,0,172.72,172.72,155,31,36,-2,0,-1,-2,0,-7,0,1,-1,2.54,7.62,-5,-9.15384615,-0.902564102,-1.1692307690000001,2,170.0,211.0,928.0,915.0,575.0,585.0
2744,475.0,-650,475.0,15.38461538,0,False,3,0,4,0,46.6,0.38,1.2,2.8,0.43799999999999994,4,1,13,0,0,1,2,0,1,0,4,0,175.26,195.58,170,0,2,0,24.0,0.37,0.5,1.0,0.285,2,1,10,1,0,0,1,0,2,0,3,0,182.88,190.5,155,35,23,0,2,2,1,0,3,-1,0,-1,-7.62,5.08,12,22.6,0.7,1.8,2,685.0,113.0,1435.0,316.0,2305.0,325.0
2745,300.0,-360,300.0,27.77777778,1,False,3,0,1,0,18.0,0.43,0.0,0.0,0.0,1,0,2,0,0,0,0,0,0,1,1,0,172.72,180.34,155,0,1,0,34.16666667,0.33833333299999996,1.333333333,0.0,0.0,2,2,13,0,0,0,1,2,1,0,4,0,177.8,182.88,155,30,27,0,0,-1,-3,2,-11,0,-1,-1,-5.08,-2.54,3,-16.16666667,-1.333333333,0.0,2,465.0,165.0,1520.0,685.0,1215.0,170.0
2746,-170.0,150,58.82352941,150.0,1,False,3,1,0,0,16.33333333,0.376666667,0.5,0.0,0.0,2,4,7,0,0,0,0,0,2,0,2,0,177.8,190.5,155,1,0,0,53.3,0.439,0.0,0.0,0.0,3,4,23,0,0,0,3,3,0,0,6,0,172.72,172.72,155,30,28,0,0,-1,-4,0,-16,0,-3,2,5.08,17.78,2,-36.96666667,0.5,0.0,2,254.0,365.0,1310.0,645.0,185.0,545.0
2750,130.0,-150,130.0,66.66666667,1,False,3,0,6,0,33.8,0.379,0.9,0.6,0.41600000000000004,6,1,19,1,0,1,2,2,3,1,9,0,180.34,193.04,155,0,1,0,39.0,0.45615384600000003,0.076923077,0.307692308,0.153846154,4,3,30,0,1,1,3,5,0,0,10,0,180.34,190.5,155,29,31,0,5,2,-1,2,-11,1,-2,3,0.0,2.54,-2,-5.2,0.823076923,0.292307692,0,325.0,250.0,1350.0,300.0,475.0,325.0
2751,165.0,-190,165.0,52.63157895,1,False,3,0,2,0,59.26666667,0.388666667,0.8666666670000001,1.466666667,0.33866666700000003,4,6,37,0,0,3,3,1,1,1,9,1,177.8,177.8,155,0,1,0,18.26315789,0.427368421,1.368421053,1.263157895,0.42105263200000004,3,7,36,0,0,0,1,3,7,1,12,0,177.8,180.34,155,31,33,0,1,1,-3,1,1,0,-2,-6,0.0,-2.54,-2,41.00350878,-0.501754386,0.203508772,2,400.0,125.0,450.0,750.0,525.0,575.0
2759,130.0,-150,130.0,66.66666667,1,False,3,0,1,0,21.85714286,0.394285714,0.7142857140000001,1.714285714,0.36142857100000003,2,2,15,1,0,0,2,0,3,0,5,1,185.42,190.5,170,0,1,0,26.4,0.3475,1.7,1.3,0.4595,7,6,47,0,0,1,5,2,6,0,14,1,172.72,180.34,155,32,28,0,0,-5,-9,4,-32,1,-2,-3,12.7,10.16,4,-4.54285714,-0.985714286,0.41428571399999997,0,180.0,225.0,420.0,500.0,950.0,675.0
2760,-1000.0,650,10.0,650.0,0,False,3,0,1,0,13.5,0.26,0.0,2.5,0.355,1,1,5,0,0,0,1,0,0,0,1,0,177.8,185.42,155,0,1,0,21.0,0.67,0.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,1,0,182.88,180.34,170,19,25,0,0,0,0,-1,4,0,-1,0,-5.08,5.08,-6,-7.5,0.0,1.5,2,318.0,1400.0,202.0,2400.0,-110.0,1300.0
2775,270.0,-330,270.0,30.303030300000003,0,False,3,1,0,0,7.0,0.28,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,177.8,187.96,155,1,0,0,24.0,0.35,0.0,0.333333333,0.333333333,1,2,7,0,0,0,0,1,0,0,1,2,175.26,180.34,155,32,32,0,0,-1,-1,1,-5,0,-1,0,2.54,7.62,0,-17.0,0.0,-0.333333333,2,550.0,190.0,724.0,250.0,525.0,400.0
2785,130.0,-150,130.0,66.66666667,1,False,3,0,1,0,26.6,0.564,0.6,2.0,0.474,1,3,12,0,0,0,1,0,1,0,2,0,175.26,182.88,155,0,2,0,34.1,0.47100000000000003,0.8,1.0,0.287,2,5,26,1,0,0,3,1,1,0,5,0,175.26,177.8,155,29,30,0,-1,-1,-3,2,-14,-1,-1,0,0.0,5.08,-1,-7.5,-0.2,1.0,2,230.0,170.0,880.0,635.0,770.0,465.0
2792,115.0,-135,115.0,74.07407407,1,False,3,1,0,0,29.25,0.45,0.0,4.0,0.3275,2,2,12,0,0,1,1,0,0,0,2,0,167.64,170.18,170,0,1,0,89.0,0.365,0.0,2.0,0.2,1,1,6,0,0,1,0,0,0,0,1,0,182.88,185.42,155,30,34,-1,-1,1,1,-1,6,0,0,0,-15.24,-15.24,-4,-59.75,0.0,2.0,2,260.0,145.0,935.0,504.0,415.0,1450.0
2798,-1000.0,650,10.0,650.0,0,False,3,1,0,0,25.33333333,0.44,0.333333333,1.0,0.666666667,1,2,7,0,0,0,0,0,1,0,1,1,177.8,180.34,155,1,0,0,30.0,0.41666666700000005,0.666666667,2.0,0.45333333299999995,2,1,6,0,0,0,0,0,2,0,2,0,180.34,185.42,170,21,32,0,0,-1,-1,-1,1,0,0,-1,-2.54,-5.08,-11,-4.66666667,-0.333333334,-1.0,2,153.0,1441.0,240.0,1380.0,200.0,2455.0
2809,-280.0,240,35.71428571,240.0,0,False,3,2,0,0,49.0,0.47200000000000003,0.4,2.2,0.47,1,3,13,0,0,0,0,0,2,0,2,0,175.26,180.34,155,0,2,0,14.33333333,0.313333333,1.0,2.666666667,0.303333333,2,1,7,0,0,0,1,0,1,0,2,0,180.34,193.04,170,27,28,-2,-2,-1,0,-2,6,0,0,1,-5.08,-12.7,-1,34.66666667,-0.6,-0.46666666700000003,2,140.0,285.0,450.0,750.0,325.0,1200.0
2810,155.0,-175,155.0,57.14285714,1,False,3,0,3,0,66.66666667,0.526666667,0.333333333,0.333333333,0.166666667,3,0,9,0,0,0,2,1,0,0,3,0,175.26,177.8,155,0,3,0,22.66666667,0.40666666700000004,1.333333333,1.6666666669999999,0.533333333,3,0,7,0,0,0,1,0,2,0,3,0,177.8,180.34,155,29,30,0,0,0,0,0,2,0,1,-2,-2.54,-2.54,-1,44.0,-1.0,-1.333333334,2,385.0,146.0,445.0,672.0,2675.0,350.0
2812,-130.0,110,76.92307692,110.0,1,False,3,1,0,0,32.33333333,0.433333333,0.333333333,1.6666666669999999,0.705,2,3,13,0,0,0,0,3,0,0,3,0,172.72,177.8,155,1,0,0,22.72,0.34600000000000003,0.64,3.28,0.51,3,9,62,0,0,5,6,1,4,0,16,1,177.8,180.34,155,32,32,0,0,-1,-13,6,-49,0,2,-4,-5.08,-2.54,0,9.61333333,-0.306666667,-1.6133333330000001,2,170.0,550.0,400.0,1800.0,652.0,160.0
2813,170.0,-200,170.0,50.0,1,False,3,0,3,0,37.33333333,0.35333333299999997,0.0,2.666666667,0.456666667,3,0,8,0,0,0,1,1,1,0,3,0,177.8,182.88,155,0,1,0,17.33333333,0.523333333,1.333333333,2.333333333,0.39,1,1,8,0,0,0,1,0,1,0,2,0,180.34,185.42,155,32,26,0,2,2,1,1,0,0,1,0,-2.54,-2.54,6,20.0,-1.333333333,0.333333334,2,520.0,130.0,400.0,713.0,2370.0,240.0
2820,-240.0,200,41.66666667,200.0,0,False,3,0,1,0,37.33333333,0.7433333329999999,1.0,3.333333333,0.61,1,1,8,0,0,0,0,0,2,0,2,0,180.34,182.88,155,2,0,0,47.14285714,0.365714286,0.0,2.142857143,0.44857142899999997,3,3,20,1,0,0,3,1,0,0,4,1,180.34,177.8,155,28,37,2,1,-2,-2,2,-12,-1,-1,2,0.0,5.08,-9,-9.80952381,1.0,1.19047619,2,-135.0,426.0,770.0,475.0,685.0,1850.0
2822,-550.0,425,18.18181818,425.0,0,False,3,0,1,0,45.0,0.46,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,0,180.34,185.42,155,0,2,0,25.0,0.595,1.0,0.0,0.0,2,0,3,0,0,0,0,2,0,0,2,1,177.8,177.8,155,25,28,0,-1,-1,-1,-1,3,0,-2,0,2.54,7.62,-3,20.0,-1.0,0.0,2,-130.0,595.0,453.0,1250.0,325.0,2005.0
2835,110.0,-130,110.0,76.92307692,0,False,3,0,1,0,32.0,0.64,1.0,3.0,0.6,1,0,2,0,0,0,0,0,1,0,1,0,177.8,177.8,155,0,2,0,12.5,0.46,0.25,1.0,0.4375,2,1,7,0,0,1,0,1,1,0,3,1,177.8,182.88,155,32,23,0,-1,-1,-2,1,-5,0,-1,0,0.0,-5.08,9,19.5,0.75,2.0,2,220.0,249.0,1278.0,562.0,575.0,325.0
2847,260.0,-320,260.0,31.25,1,False,3,0,1,0,24.5,0.35,0.5,3.5,0.355,1,1,6,0,0,0,1,0,0,0,1,0,180.34,190.5,155,4,0,0,8.5,0.2775,0.75,0.5,0.375,0,4,9,0,0,0,0,0,0,0,0,1,172.72,167.64,155,33,31,4,1,1,1,3,-3,0,0,0,7.62,22.86,2,16.0,-0.25,3.0,2,600.0,207.0,600.0,210.0,1250.0,265.0
2854,350.0,-440,350.0,22.72727273,0,False,3,1,0,0,43.66666667,0.42,0.0,0.333333333,0.333333333,2,1,8,0,0,1,0,1,0,0,2,0,180.34,177.8,155,1,0,0,40.0625,0.4275,0.0,0.625,0.3125,3,7,39,1,0,0,4,4,0,1,9,0,172.72,175.26,155,30,31,0,0,-1,-7,6,-31,-1,-4,0,7.62,2.54,-1,3.60416667,0.0,-0.291666667,2,480.0,235.0,2500.0,1400.0,1250.0,-140.0
2863,-460.0,365,21.73913043,365.0,1,False,3,0,3,0,31.4,0.51,0.5,0.8,0.29,3,3,24,0,0,1,3,1,2,0,7,1,175.26,177.8,155,0,3,0,63.33333333,0.433333333,0.0,1.333333333,0.19,3,0,9,1,0,1,2,0,0,0,3,0,177.8,180.34,170,29,36,0,0,0,4,-3,15,-1,1,2,-2.54,-2.54,-7,-31.93333333,0.5,-0.533333333,2,-137.0,500.0,1025.0,930.0,385.0,1305.0
2864,-200.0,170,50.0,170.0,0,False,3,0,1,0,10.0,0.52,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,180.34,177.8,155,0,2,0,41.66666667,0.526666667,0.666666667,2.333333333,0.273333333,2,1,8,1,0,0,0,0,2,0,2,1,175.26,177.8,155,26,29,0,-1,-1,-1,1,-7,-1,1,-2,5.08,0.0,-3,-31.66666667,-0.666666667,-2.333333333,2,211.0,550.0,190.0,1290.0,1195.0,350.0
2866,135.0,-145,135.0,68.96551724,1,False,3,1,0,0,16.0,0.41,1.0,1.0,0.25,0,1,3,0,0,0,0,0,0,0,0,0,180.34,185.42,155,2,0,0,52.26315789,0.290526316,0.10526315800000001,0.526315789,0.20157894699999998,2,10,50,0,0,3,5,1,0,0,9,0,175.26,177.8,155,31,26,1,0,-2,-9,9,-47,0,-1,0,5.08,7.62,5,-36.26315789,0.894736842,0.473684211,2,157.0,310.0,2075.0,304.0,1175.0,525.0
2870,210.0,-250,210.0,40.0,0,False,3,1,0,0,62.75,0.505,0.25,1.5,0.625,3,1,12,0,0,0,2,0,1,0,3,0,180.34,185.42,155,1,0,0,25.0,0.43,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,182.88,180.34,155,28,28,0,0,3,3,0,11,0,0,1,-2.54,5.08,0,37.75,0.25,1.5,2,706.0,160.0,1900.0,325.0,349.0,474.0
2873,-140.0,120,71.42857143,120.0,1,False,3,0,4,0,21.66666667,0.46333333299999996,0.833333333,1.333333333,0.443333333,4,1,12,0,0,0,2,0,3,0,5,1,177.8,182.88,155,0,4,0,38.58333333,0.3425,0.0,0.5,0.35416666700000005,4,4,30,1,0,0,5,3,0,0,8,1,177.8,185.42,145,29,26,0,0,0,-3,3,-18,-1,-3,3,0.0,-2.54,3,-16.91666666,0.833333333,0.833333333,0,205.0,425.0,1400.0,285.0,255.0,1650.0
2900,-155.0,135,64.51612903,135.0,0,False,3,0,2,0,42.0,0.475,0.0,0.5,0.5,2,0,5,0,0,1,0,1,0,0,2,0,180.34,177.8,155,1,0,0,36.91666667,0.455,0.083333333,0.333333333,0.166666667,4,3,27,0,1,1,2,5,0,0,9,0,180.34,190.5,155,29,31,1,2,-2,-7,3,-22,0,-4,0,0.0,-12.7,-2,5.08333333,-0.083333333,0.166666667,0,325.0,375.0,1050.0,1350.0,190.0,265.0
2901,-310.0,255,32.25806452,255.0,0,False,3,1,0,0,39.66666667,0.322222222,0.0,0.111111111,0.055555556,2,5,19,0,0,1,1,2,0,0,4,1,170.18,177.8,155,1,0,0,18.44444444,0.41944444399999997,1.4444444440000002,1.277777778,0.38888888899999996,3,7,35,0,0,0,1,2,7,1,11,0,177.8,180.34,155,31,36,0,0,-1,-7,2,-16,0,-1,-7,-7.62,-2.54,-5,21.22222223,-1.4444444440000002,-1.166666667,2,290.0,675.0,125.0,1450.0,400.0,625.0
2903,-140.0,120,71.42857143,120.0,0,False,3,2,0,0,31.58333333,0.49166666700000006,0.25,2.416666667,0.34333333299999996,3,5,31,0,0,1,4,2,0,0,7,0,175.26,180.34,155,2,0,0,25.42105263,0.34473684200000004,1.789473684,1.263157895,0.44894736799999996,7,6,44,0,0,0,5,2,6,0,13,1,172.72,180.34,155,31,35,0,0,-4,-6,1,-13,0,0,-6,2.54,0.0,-4,6.1622807,-1.539473684,1.1535087720000001,2,247.0,175.0,320.0,1380.0,925.0,595.0
2906,-200.0,170,50.0,170.0,1,False,3,2,0,0,57.0,0.418,0.2,0.2,0.1,1,3,11,0,0,0,0,1,1,0,2,0,187.96,185.42,170,2,0,0,31.18181818,0.394545455,0.181818182,1.363636364,0.329090909,2,5,26,0,0,1,2,3,0,0,6,2,172.72,182.88,155,30,29,0,0,-1,-4,2,-15,0,-2,1,15.24,2.54,1,25.81818182,0.018181818,-1.163636364,2,150.0,334.0,1408.0,540.0,305.0,1200.0
2911,-245.0,205,40.81632653,205.0,1,False,3,0,1,0,61.64285714,0.37785714299999995,0.857142857,1.214285714,0.33571428600000003,4,6,34,0,0,3,2,1,1,1,8,1,177.8,177.8,155,0,1,0,41.66666667,0.418,0.0,0.666666667,0.333333333,3,6,36,1,0,0,4,4,0,1,9,0,172.72,175.26,155,30,33,0,0,1,-1,0,-2,-1,-3,1,5.08,2.54,-3,19.97619047,0.857142857,0.5476190470000001,2,194.0,365.0,1065.0,1025.0,175.0,1050.0
2912,-1000.0,650,10.0,650.0,0,False,3,0,1,0,52.33333333,0.5033333329999999,0.666666667,1.6666666669999999,0.166666667,1,1,9,0,0,0,2,0,0,0,2,0,175.26,185.42,155,0,1,0,15.0,0.37,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,177.8,185.42,155,27,34,0,0,0,1,-1,8,0,-1,0,-2.54,0.0,-7,37.33333333,0.666666667,1.6666666669999999,2,335.0,1200.0,255.0,1800.0,-140.0,1875.0
2915,-225.0,185,44.44444444,185.0,0,False,3,0,1,0,46.0,0.48,0.333333333,1.6666666669999999,0.276666667,1,2,8,0,0,0,1,0,0,0,1,0,177.8,177.8,155,0,1,0,31.0,0.73,2.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,1,177.8,177.8,155,25,26,0,0,0,0,-2,6,0,-1,0,0.0,0.0,-1,15.0,-1.6666666669999999,1.6666666669999999,2,219.0,369.0,325.0,1445.0,305.0,550.0
2923,230.0,-270,230.0,37.03703704,1,False,3,0,5,0,28.33333333,0.36,0.7777777779999999,0.666666667,0.462222222,5,1,16,1,0,1,1,2,3,1,8,0,180.34,193.04,155,2,0,0,27.33333333,0.495,0.0,1.6666666669999999,0.6133333329999999,2,3,15,0,1,0,0,2,0,0,3,0,177.8,180.34,155,36,31,2,5,3,5,2,1,1,1,3,2.54,12.7,5,1.0,0.7777777779999999,-1.0,0,300.0,150.0,1000.0,525.0,750.0,285.0
2926,-315.0,285,31.74603175,285.0,0,False,3,0,1,0,33.5,0.51,0.5,0.0,0.0,1,1,5,0,0,0,0,0,1,0,1,2,177.8,180.34,170,0,3,0,56.0,0.395,1.25,3.25,0.4225,3,1,12,0,0,1,2,0,0,0,3,0,175.26,195.58,170,22,27,0,-2,-2,-2,0,-7,0,0,1,2.54,-15.24,-5,-22.5,-0.75,-3.25,2,-115.0,570.0,495.0,1220.0,500.0,500.0
2955,-250.0,210,40.0,210.0,1,False,3,1,0,0,12.0,0.37,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,177.8,185.42,155,1,0,0,18.66666667,0.36666666700000006,0.0,0.0,0.0,1,2,7,0,0,0,0,0,0,1,1,0,172.72,175.26,155,30,24,0,0,-1,-1,1,-5,0,-1,0,5.08,10.16,6,-6.66666667,0.0,0.0,2,199.0,260.0,878.0,1265.0,205.0,1400.0
2970,-160.0,140,62.5,140.0,0,False,3,0,2,0,28.0,0.37,0.0,1.5,0.34,2,0,4,0,0,0,1,1,0,0,2,1,180.34,187.96,155,0,2,0,26.25,0.5425,0.0,1.75,0.4275,2,1,9,0,0,0,1,2,0,0,3,0,175.26,185.42,155,26,31,0,0,0,-1,1,-5,0,-1,0,5.08,2.54,-5,1.75,0.0,-0.25,2,212.0,250.0,1110.0,768.0,250.0,710.0
2977,-170.0,150,58.82352941,150.0,1,False,3,1,0,0,48.0,0.34,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,175.26,175.26,155,1,0,0,55.33333333,0.313333333,0.0,1.0,0.706666667,1,2,10,2,0,0,1,0,0,0,1,0,175.26,185.42,145,33,31,0,0,-1,-1,1,-7,-2,0,0,0.0,-10.16,2,-7.33333333,0.0,-1.0,0,125.0,275.0,750.0,675.0,475.0,600.0
2982,120.0,-140,120.0,71.42857143,0,False,3,1,0,0,34.25,0.3375,0.25,0.0,0.0,1,3,9,0,0,0,0,0,1,0,1,1,172.72,177.8,155,0,1,0,37.77777778,0.412222222,0.7777777779999999,1.111111111,0.318888889,2,5,25,1,0,0,3,1,0,0,4,0,175.26,177.8,155,29,26,-1,-1,-1,-3,2,-16,-1,-1,1,-2.54,0.0,3,-3.52777778,-0.5277777779999999,-1.111111111,2,220.0,148.0,550.0,772.0,771.0,685.0
2984,415.0,-525,415.0,19.04761905,1,False,3,0,2,0,36.0,0.35,0.0,2.0,0.4,2,0,5,0,0,0,0,1,1,0,2,0,177.8,182.88,155,0,1,0,47.0,0.4,0.0,2.0,0.28,1,0,3,0,0,0,1,0,0,0,1,0,175.26,177.8,155,33,25,0,1,1,1,0,2,0,1,1,2.54,5.08,8,-11.0,0.0,0.0,2,675.0,168.0,1320.0,326.0,1325.0,175.0
2989,-250.0,230,40.0,230.0,0,False,3,0,2,0,18.4,0.36,0.6,0.0,0.0,2,3,6,0,0,0,0,0,2,0,2,0,177.8,190.5,155,0,1,0,42.33333333,0.47833333299999997,0.666666667,0.916666667,0.2025,4,3,25,0,0,0,3,3,3,0,9,1,175.26,182.88,155,26,27,0,1,-2,-7,0,-19,0,-3,-1,2.54,7.62,-1,-23.93333333,-0.066666667,-0.916666667,2,226.0,480.0,320.0,700.0,290.0,500.0
2995,-170.0,150,58.82352941,150.0,0,False,3,0,1,0,11.0,0.41,0.5,0.5,0.5,1,1,2,0,0,0,0,0,1,0,1,0,177.8,180.34,155,0,2,0,23.5,0.36,0.5,2.5,0.72,2,0,4,0,0,0,1,0,1,0,2,0,177.8,177.8,155,27,25,0,-1,-1,-1,-1,-2,0,0,0,0.0,2.54,2,-12.5,0.0,-2.0,2,220.0,325.0,225.0,1355.0,680.0,400.0
2996,-210.0,175,47.61904762,175.0,0,False,3,2,0,0,24.0,0.47,0.833333333,1.5,0.083333333,1,4,14,0,0,0,1,0,1,0,2,0,177.8,177.8,155,1,0,0,27.6,0.33,1.0,0.0,0.0,2,2,10,0,0,0,1,2,0,0,3,0,177.8,182.88,155,29,32,-1,0,-1,-1,-2,4,0,-2,1,0.0,-5.08,-3,-3.6,-0.166666667,1.5,2,134.0,485.0,675.0,555.0,379.0,700.0
3003,215.0,-255,215.0,39.21568627,0,False,3,1,0,0,50.83333333,0.376666667,0.0,1.8333333330000001,0.46833333299999996,3,2,17,1,0,0,3,1,0,0,4,1,180.34,177.8,155,0,2,0,27.55555556,0.528888889,0.5555555560000001,0.8888888890000001,0.322222222,2,3,21,0,0,1,2,1,2,0,6,1,175.26,177.8,155,36,28,-1,-2,1,-2,1,-4,1,0,-2,5.08,0.0,8,23.27777777,-0.5555555560000001,0.944444444,2,335.0,-105.0,1295.0,570.0,1255.0,470.0
3012,-700.0,500,14.28571429,500.0,0,False,3,0,1,0,51.22222222,0.42666666700000005,0.0,0.0,0.0,3,3,21,0,0,0,3,3,0,0,6,0,172.72,172.72,155,0,7,0,44.05882353,0.474705882,0.41176470600000004,0.764705882,0.311176471,7,3,36,0,0,0,6,4,4,0,14,0,185.42,185.42,155,32,30,0,-6,-4,-8,0,-15,0,-1,-4,-12.7,-12.7,2,7.16339869,-0.41176470600000004,-0.764705882,0,150.0,900.0,180.0,2300.0,350.0,775.0
3027,190.0,-230,190.0,43.47826087,1,False,3,1,0,0,44.75,0.43,1.0,0.75,0.15,1,2,12,0,0,0,1,1,0,0,2,0,180.34,185.42,155,0,1,0,30.0,0.35,0.0,0.0,0.0,1,1,6,0,0,0,0,1,0,0,1,2,175.26,180.34,155,32,30,-1,-1,0,1,-1,6,0,0,0,5.08,5.08,2,14.75,1.0,0.75,2,355.0,150.0,1760.0,425.0,545.0,480.0
3036,-190.0,165,52.63157895,165.0,1,False,3,0,3,0,39.0,0.206666667,0.333333333,0.0,0.0,3,0,7,0,0,0,2,0,1,0,3,0,190.5,193.04,155,0,2,0,43.0,0.555,1.0,2.5,0.43,2,0,5,0,0,0,0,0,2,0,2,0,180.34,185.42,170,20,28,0,1,1,1,0,2,0,0,-1,10.16,7.62,-8,-4.0,-0.666666667,-2.5,2,178.0,270.0,417.0,1250.0,435.0,875.0
3052,-420.0,335,23.80952381,335.0,0,False,3,0,1,0,63.0,0.51,0.0,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,1,182.88,182.88,170,0,2,0,53.0,0.41,0.0,2.0,0.285,2,0,6,1,0,1,1,0,0,0,2,0,177.8,180.34,170,28,25,0,-1,-1,-1,0,-3,-1,1,0,5.08,2.54,3,10.0,0.0,-2.0,2,105.0,530.0,401.0,1970.0,300.0,1050.0
