,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
3057,125.0,-145,125.0,68.96551724,1,False,5,0,3,0,10.5,0.6275,0.75,0.0,0.0,3,1,5,0,0,0,0,1,2,0,3,1,190.5,195.58,185,0,1,0,31.36842105,0.538947368,0.42105263200000004,0.736842105,0.323684211,8,5,50,5,0,1,6,6,1,0,14,1,185.42,187.96,185,36,30,0,2,-5,-11,4,-45,-5,-5,1,5.08,7.62,6,-20.86842105,0.328947368,-0.736842105,0,300.0,210.0,1500.0,375.0,400.0,425.0
3058,-1600.0,1050,6.25,1050.0,0,False,3,4,0,0,48.16666667,0.4475,0.333333333,0.0,0.0,4,6,32,0,0,2,2,0,1,1,6,0,187.96,193.04,185,0,4,0,21.0,0.4975,1.25,1.75,0.3075,4,0,8,0,0,0,1,1,2,0,4,0,185.42,182.88,185,35,28,-4,-4,0,2,-6,24,0,0,-1,2.54,10.16,7,27.16666667,-0.916666667,-1.75,2,350.0,1600.0,-160.0,2600.0,300.0,2500.0
3067,-370.0,310,27.02702703,310.0,1,False,3,1,0,0,1.0,0.2,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,177.8,182.88,185,1,0,0,15.0,0.525,0.0,1.0,0.5,1,1,3,1,0,0,0,1,0,0,1,0,182.88,193.04,185,31,27,0,0,-1,-1,0,-2,-1,-1,0,-5.08,-10.16,4,-14.0,0.0,-1.0,2,256.0,621.0,1067.0,1050.0,100.0,890.0
3089,160.0,-185,160.0,54.05405405,0,False,3,1,0,0,28.0,0.4,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,180.34,198.12,185,1,0,0,10.0,0.55,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,187.96,190.5,170,32,27,0,0,0,0,0,2,0,0,0,-7.62,7.62,5,18.0,1.0,0.0,2,350.0,349.0,700.0,321.0,665.0,270.0
3107,-335.0,305,29.85074627,305.0,0,False,3,0,1,0,25.5,0.28,1.0,0.0,0.0,1,1,5,0,0,1,0,0,0,0,1,1,190.5,200.66,185,0,2,0,58.0,0.55,0.0,3.0,0.71,2,0,5,1,0,0,1,1,0,0,2,0,185.42,190.5,185,26,31,0,-1,-1,-1,-1,0,-1,-1,0,5.08,10.16,-5,-32.5,1.0,-3.0,2,-110.0,515.0,925.0,1795.0,285.0,1050.0
3118,-260.0,240,38.46153846,240.0,1,False,3,2,0,0,16.0,0.552,1.6,3.2,0.606,1,3,12,0,0,0,1,1,0,0,2,0,180.34,187.96,170,2,0,0,27.61538462,0.41,0.384615385,1.4615384619999998,0.235384615,4,5,26,0,0,1,3,4,0,0,8,0,182.88,182.88,185,37,36,0,0,-3,-6,2,-14,0,-3,0,-2.54,5.08,1,-11.61538462,1.215384615,1.7384615380000001,0,158.0,763.0,1245.0,615.0,200.0,570.0
3125,-340.0,280,29.41176471,280.0,1,False,3,0,1,0,44.0,0.665,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,1,187.96,190.5,205,0,1,0,16.6,0.39399999999999996,0.2,1.0,0.25,3,1,11,1,0,1,2,0,1,0,4,1,185.42,198.12,185,30,28,0,0,-2,-3,0,-7,-1,1,-1,2.54,-7.62,2,27.4,-0.2,-1.0,2,145.0,1050.0,376.0,1955.0,315.0,465.0
3137,105.0,-115,105.0,86.95652174,0,False,3,0,1,0,11.0,0.45,3.0,5.0,0.71,1,0,3,0,0,0,1,0,0,0,1,1,180.34,180.34,185,0,1,0,25.0,0.52,1.0,1.0,0.5,1,0,1,0,0,0,0,0,1,0,1,1,182.88,177.8,185,37,26,0,0,0,0,0,2,0,0,-1,-2.54,2.54,11,-14.0,2.0,4.0,2,600.0,265.0,300.0,414.0,543.0,400.0
3146,-300.0,270,33.33333333,270.0,0,False,3,0,1,0,28.8,0.5106666670000001,0.7333333329999999,1.266666667,0.196,4,6,36,0,0,2,3,4,0,0,9,0,182.88,187.96,185,0,4,0,21.41666667,0.40833333299999997,1.083333333,1.9166666669999999,0.306666667,5,3,29,1,0,1,3,2,3,0,9,0,185.42,198.12,185,33,34,0,-3,-1,0,-3,7,-1,2,-3,-2.54,-10.16,-1,7.38333333,-0.35,-0.65,0,165.0,650.0,215.0,2000.0,400.0,625.0
3149,540.0,-660,540.0,15.15151515,1,False,3,0,1,0,23.0,0.4025,0.75,2.75,0.3075,2,1,10,0,0,0,2,0,1,0,3,1,185.42,195.58,185,0,1,0,27.6875,0.525625,0.8125,1.875,0.491875,3,7,36,1,0,1,2,2,4,0,9,0,185.42,195.58,205,34,31,0,0,-1,-6,6,-26,-1,-2,-3,0.0,0.0,3,-4.6875,-0.0625,0.875,2,1090.0,-110.0,1430.0,335.0,1300.0,385.0
3151,-135.0,125,74.07407407,125.0,0,False,3,0,1,0,57.8,0.474,0.0,0.0,0.0,1,3,14,0,0,0,1,1,0,0,2,0,185.42,185.42,185,0,1,0,37.18181818,0.48,0.636363636,2.090909091,0.280909091,3,5,30,0,0,1,4,0,1,0,6,0,182.88,193.04,185,32,32,0,0,-2,-4,2,-16,0,1,-1,2.54,-7.62,0,20.61818182,-0.636363636,-2.090909091,2,225.0,310.0,415.0,2530.0,654.0,350.0
3152,145.0,-155,145.0,64.51612903,1,False,3,1,0,0,29.4,0.436,1.2,2.6,0.746,2,2,14,0,0,1,1,0,1,0,3,0,187.96,198.12,185,1,0,0,3.0,0.75,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,187.96,182.88,185,30,32,0,0,2,3,-1,13,0,0,1,0.0,15.24,-2,26.4,1.2,2.6,2,475.0,220.0,507.0,479.0,525.0,265.0
3153,-175.0,165,57.14285714,165.0,0,False,3,2,0,0,55.5,0.24,0.0,0.0,0.0,0,2,6,0,0,0,0,0,0,0,0,0,190.5,198.12,185,1,0,0,17.0,0.256666667,0.0,0.0,0.0,1,2,5,0,0,0,0,1,0,0,1,0,187.96,193.04,205,31,23,-1,0,-1,-1,0,1,0,-1,0,2.54,5.08,8,38.5,0.0,0.0,2,181.0,227.0,943.0,800.0,285.0,1725.0
3155,380.0,-430,380.0,23.25581395,1,False,3,1,0,0,40.0,0.485,0.5,0.0,0.0,1,2,12,0,0,0,1,0,1,0,2,0,187.96,193.04,185,1,0,0,31.76923077,0.465384615,0.384615385,1.076923077,0.303076923,4,6,37,3,0,2,3,2,0,0,7,0,180.34,187.96,185,44,29,0,0,-3,-5,4,-25,-3,-2,1,7.62,5.08,15,8.23076923,0.115384615,-1.076923077,1,600.0,160.0,1800.0,225.0,700.0,330.0
3180,-130.0,120,76.92307692,120.0,0,False,3,0,1,0,24.64705882,0.527647059,0.8235294120000001,1.705882353,0.526470588,4,6,35,1,0,0,4,4,3,0,11,0,182.88,187.96,185,2,0,0,41.1,0.426,0.0,1.3,0.204,5,3,27,0,0,1,5,1,0,0,7,0,185.42,187.96,185,27,35,2,1,-1,4,-3,8,1,3,3,-2.54,0.0,-8,-16.45294118,0.8235294120000001,0.405882353,0,275.0,325.0,1200.0,350.0,415.0,350.0
3188,-860.0,675,11.62790698,675.0,0,False,5,0,2,0,21.64285714,0.472857143,0.642857143,2.0714285709999998,0.48214285700000004,3,5,27,1,0,1,4,2,2,0,9,0,187.96,193.04,185,1,0,0,32.44444444,0.533888889,0.444444444,0.7777777779999999,0.34166666700000003,8,5,49,5,0,1,6,5,1,0,13,1,185.42,187.96,185,36,31,1,2,-5,-4,0,-22,-4,-3,1,2.54,5.08,5,-10.801587300000001,0.198412699,1.293650793,0,270.0,1125.0,1310.0,2050.0,-190.0,1650.0
3228,-140.0,130,71.42857143,130.0,1,False,3,0,1,0,36.0,0.58,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,0,190.5,200.66,185,0,1,0,22.0,0.52,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,1,0,182.88,193.04,185,31,26,0,0,0,0,0,1,-1,0,0,7.62,7.62,5,14.0,0.0,0.0,2,240.0,425.0,743.0,800.0,290.0,265.0
3240,-420.0,375,23.80952381,375.0,1,False,3,1,0,0,3.0,0.13,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,1,190.5,200.66,185,1,0,0,60.25,0.3625,0.5,0.5,0.375,3,1,9,0,0,0,1,1,1,0,3,0,198.12,195.58,185,26,31,0,0,-3,-3,0,-7,0,-1,-1,-7.62,5.08,-5,-57.25,-0.5,-0.5,2,257.0,515.0,545.0,1475.0,120.0,1150.0
3262,-280.0,255,35.71428571,255.0,0,False,3,0,1,0,47.25,0.5675,1.0,1.0,0.18,1,2,10,0,0,1,1,0,0,0,2,0,190.5,190.5,185,0,3,0,22.75,0.475,1.25,0.75,0.1575,3,1,9,0,0,0,1,1,1,0,3,0,185.42,185.42,185,26,33,0,-2,-2,-1,-1,1,0,-1,-1,5.08,5.08,-7,24.5,-0.25,0.25,2,334.0,350.0,240.0,1500.0,254.0,1050.0
3266,-525.0,450,19.04761905,450.0,0,False,5,0,1,0,51.38095238,0.397619048,0.23809523800000001,1.2380952379999999,0.318095238,4,6,54,1,0,1,5,9,0,0,15,0,185.42,190.5,185,0,2,0,7.333333333,0.676666667,0.666666667,0.0,0.0,2,1,3,0,0,0,0,1,1,0,2,1,190.5,195.58,185,30,35,0,-1,2,13,-5,51,1,8,-1,-5.08,-5.08,-5,44.04761905,-0.428571429,1.2380952379999999,0,245.0,525.0,400.0,2500.0,120.0,900.0
3313,-133.0,123,75.18796992,123.0,1,False,3,0,4,0,38.25,0.6875,0.0,1.75,0.145,4,0,10,0,0,0,1,3,0,0,4,1,182.88,185.42,185,0,3,0,39.33333333,0.49,0.0,2.333333333,0.316666667,3,0,9,0,0,0,2,1,0,0,3,0,180.34,187.96,185,35,37,0,1,1,1,0,1,0,2,0,2.54,-2.54,-2,-1.08333333,0.0,-0.583333333,0,250.0,240.0,450.0,1800.0,700.0,250.0
3344,-185.0,170,54.05405405,170.0,0,False,5,0,1,0,44.66666667,0.493333333,0.666666667,0.0,0.0,1,1,9,0,0,0,1,0,1,0,2,0,187.96,193.04,185,0,3,0,17.33333333,0.47333333299999997,1.333333333,1.0,0.276666667,3,0,5,0,0,0,1,1,1,0,3,0,185.42,182.88,185,34,29,0,-2,-2,-1,-1,4,0,-1,0,2.54,10.16,5,27.33333334,-0.666666666,-1.0,1,165.0,430.0,200.0,2000.0,850.0,475.0
3350,-185.0,170,54.05405405,170.0,0,False,3,3,0,0,46.45454545,0.434545455,0.363636364,0.0,0.0,4,5,29,0,0,2,2,0,1,1,6,0,187.96,193.04,185,2,0,0,37.3,0.479,0.7,2.1,0.293,3,5,27,0,0,0,4,0,1,0,5,0,182.88,193.04,185,31,27,-1,0,1,1,0,2,0,1,0,5.08,0.0,4,9.15454545,-0.336363636,-2.1,2,163.0,260.0,470.0,1615.0,570.0,515.0
3358,145.0,-165,145.0,60.60606061,1,False,3,1,0,0,26.66666667,0.40333333299999996,0.666666667,2.333333333,0.3,2,1,7,0,0,0,1,0,1,0,2,1,185.42,195.58,185,2,0,0,33.25,0.41,0.0,0.0,0.0,1,3,10,0,0,0,1,0,0,0,1,0,180.34,182.88,170,27,30,1,0,1,1,2,-3,0,0,1,5.08,12.7,-3,-6.58333333,0.666666667,2.333333333,2,280.0,128.0,2770.0,834.0,260.0,620.0
3363,-210.0,190,47.61904762,190.0,1,False,3,0,3,0,21.72727273,0.408181818,1.181818182,2.090909091,0.334545455,5,3,27,1,0,1,3,1,3,0,8,0,185.42,198.12,185,2,0,0,25.75,0.46375,0.625,1.625,0.36625,6,2,22,0,0,1,3,0,2,0,6,0,190.5,198.12,205,32,32,2,3,-1,2,-1,5,1,1,1,-5.08,0.0,0,-4.02272727,0.556818182,0.465909091,0,140.0,230.0,700.0,575.0,450.0,1150.0
3384,285.0,-315,285.0,31.74603175,0,False,3,1,0,0,43.0,0.42666666700000005,0.0,1.4444444440000002,0.226666667,5,2,25,0,0,1,5,1,0,0,7,0,185.42,187.96,185,1,0,0,29.85714286,0.511428571,0.7857142859999999,1.285714286,0.19571428600000002,4,6,34,0,0,2,3,3,0,0,8,0,182.88,187.96,185,33,26,0,0,1,-1,4,-9,0,-2,0,2.54,0.0,7,13.14285714,-0.7857142859999999,0.158730158,0,300.0,-124.0,1850.0,1480.0,950.0,365.0
3434,-185.0,170,54.05405405,170.0,0,True,5,0,2,0,30.94117647,0.541176471,0.470588235,0.8235294120000001,0.361764706,8,4,44,4,0,1,6,5,1,0,13,1,185.42,187.96,185,0,7,0,25.28571429,0.46285714299999997,1.0,2.142857143,0.801428571,7,0,14,2,0,0,2,3,2,0,7,0,187.96,198.12,185,30,36,0,-5,1,6,-4,30,2,2,-1,-2.54,-10.16,-6,5.65546218,-0.529411765,-1.319327731,0,240.0,475.0,430.0,1915.0,285.0,360.0
3436,-310.0,255,32.25806452,255.0,0,False,3,0,1,0,3.5,0.215,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,0,187.96,193.04,205,0,1,0,35.0,0.553333333,0.0,1.333333333,0.303333333,1,2,7,1,0,0,0,0,0,1,1,0,182.88,200.66,185,29,30,0,0,0,0,1,-5,-1,0,0,5.08,-7.62,-1,-31.5,0.0,-1.333333333,2,249.0,495.0,1305.0,1790.0,-110.0,1150.0
3440,-240.0,220,41.66666667,220.0,1,False,3,1,0,0,12.0,0.5,1.0,1.0,0.08,0,1,3,0,0,0,0,0,0,0,0,0,175.26,175.26,185,2,0,0,46.9,0.429,0.3,0.0,0.0,4,4,26,0,0,2,2,0,1,1,6,0,187.96,193.04,185,27,26,1,0,-4,-6,3,-23,0,-1,-1,-12.7,-17.78,1,-34.9,0.7,1.0,2,105.0,495.0,590.0,1790.0,495.0,1150.0
3454,-200.0,170,50.0,170.0,1,False,5,2,0,0,25.125,0.521875,0.8125,1.6875,0.496875,4,6,34,1,0,0,4,4,2,0,10,0,182.88,187.96,185,2,0,0,29.375,0.5525,0.125,1.375,0.185,4,3,14,0,0,0,2,3,0,0,5,0,187.96,190.5,185,32,35,0,0,0,5,-3,20,1,1,2,-5.08,-2.54,-3,-4.25,0.6875,0.3125,2,416.0,650.0,1500.0,400.0,112.0,500.0
3521,160.0,-170,160.0,58.82352941,0,False,3,1,0,0,39.0,0.37,0.0,0.0,0.0,1,2,9,0,0,0,1,0,0,0,1,0,180.34,182.88,170,2,0,0,27.5,0.37375,0.25,0.375,0.2075,5,3,20,0,0,1,2,2,0,0,5,0,180.34,185.42,185,34,27,1,0,-4,-4,1,-11,0,-2,0,0.0,-2.54,7,11.5,-0.25,-0.375,0,441.0,-130.0,2000.0,2000.0,640.0,336.0
3526,135.0,-155,135.0,64.51612903,0,False,3,1,0,0,37.55555556,0.48,0.7777777779999999,2.222222222,0.307777778,3,4,24,0,0,0,4,0,1,0,5,0,182.88,193.04,185,1,0,0,26.13333333,0.522,0.8666666670000001,1.9333333330000002,0.508,3,7,33,1,0,1,1,2,4,0,8,0,185.42,195.58,205,33,31,0,0,0,-3,3,-9,-1,-2,-3,-2.54,-2.54,2,11.42222223,-0.088888889,0.288888889,2,432.0,135.0,1090.0,515.0,340.0,905.0
3535,-1000.0,800,10.0,800.0,0,False,3,0,1,0,32.07692308,0.512307692,0.846153846,1.384615385,0.210769231,4,5,33,0,0,2,3,3,0,0,8,0,182.88,187.96,185,0,1,0,9.0,0.515,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,1,190.5,195.58,185,29,33,0,0,3,7,-4,31,0,2,0,-7.62,-7.62,-4,23.07692308,0.846153846,1.384615385,0,160.0,950.0,450.0,2000.0,125.0,1300.0
3546,-145.0,135,68.96551724,135.0,1,False,3,0,3,0,40.66666667,0.703333333,0.0,0.0,0.0,3,0,7,0,0,0,0,3,0,0,3,1,182.88,185.42,185,0,5,0,45.75,0.4425,0.0,1.625,0.255,5,1,22,0,0,1,5,1,0,0,7,0,185.42,187.96,185,26,36,0,-2,-2,-4,1,-15,0,2,0,-2.54,-2.54,-10,-5.08333333,0.0,-1.625,0,145.0,380.0,1200.0,1400.0,515.0,220.0
3556,-200.0,185,50.0,185.0,1,False,5,0,2,0,33.5,0.495,0.0,1.0,0.25,2,0,4,0,0,0,1,1,0,0,2,0,180.34,187.96,185,0,1,0,49.84210526,0.406315789,0.263157895,1.368421053,0.35157894700000003,4,5,45,1,0,1,5,8,0,0,14,0,185.42,190.5,185,35,34,0,1,-2,-12,5,-41,-1,-7,0,-5.08,-2.54,1,-16.34210526,-0.263157895,-0.36842105299999994,0,-110.0,300.0,1250.0,1250.0,450.0,600.0
3577,-380.0,340,26.31578947,340.0,1,False,3,1,0,0,20.58333333,0.443333333,0.75,2.166666667,0.5,3,5,23,1,0,1,3,1,2,0,7,0,187.96,193.04,185,0,3,0,20.0,0.42666666700000005,0.333333333,1.0,0.25,3,0,7,1,0,1,1,0,1,0,3,1,185.42,198.12,185,29,30,-1,-3,0,4,-5,16,0,1,1,2.54,-5.08,-1,0.58333333,0.41666666700000005,1.166666667,2,285.0,300.0,300.0,875.0,230.0,950.0
3581,-840.0,660,11.9047619,660.0,1,False,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,187.96,193.04,205,1,0,0,31.25,0.545,0.5,3.0,0.455,3,1,12,0,0,1,2,0,0,0,3,0,185.42,190.5,185,25,30,0,0,-3,-3,0,-11,0,0,0,2.54,2.54,-5,-31.25,-0.5,-3.0,2,149.0,738.0,245.0,400.0,272.0,721.0
3626,-210.0,190,47.61904762,190.0,0,False,5,0,1,0,80.0,0.53,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,187.96,193.04,185,0,1,0,31.125,0.558125,0.5,0.8125,0.353125,8,4,39,4,0,1,5,5,1,0,12,1,185.42,187.96,185,35,28,0,0,-7,-11,4,-36,-4,-5,-1,2.54,5.08,7,48.875,-0.5,-0.8125,0,135.0,450.0,1050.0,1200.0,250.0,450.0
3627,-500.0,435,20.0,435.0,0,False,3,0,6,0,26.33333333,0.52,0.666666667,2.0,0.446666667,6,0,16,0,0,1,3,0,2,0,6,0,190.5,198.12,205,0,2,0,18.0,0.54,0.5,0.5,0.165,2,0,2,0,0,0,0,1,1,0,2,0,185.42,182.88,185,34,32,0,4,4,4,0,14,0,-1,1,5.08,15.24,2,8.33333333,0.166666667,1.5,1,300.0,525.0,155.0,2500.0,220.0,1250.0
3645,115.0,-125,115.0,80.0,0,False,3,1,0,0,51.33333333,0.513333333,0.0,0.0,0.0,1,2,8,0,0,0,0,1,0,0,1,0,185.42,185.42,185,2,0,0,23.57142857,0.515714286,0.428571429,2.5714285709999998,0.544285714,2,4,18,0,0,1,1,0,1,0,3,1,182.88,182.88,185,32,31,1,0,-1,-2,2,-10,0,1,-1,2.54,2.54,1,27.76190476,-0.428571429,-2.5714285709999998,2,205.0,367.0,1278.0,1245.0,1100.0,240.0
3660,-405.0,360,24.69135802,360.0,0,False,5,1,0,0,30.85714286,0.397142857,0.28571428600000004,0.428571429,0.23714285699999998,5,2,19,0,0,1,2,2,0,0,5,0,180.34,185.42,185,1,0,0,6.0,0.4,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,190.5,195.58,185,29,34,0,0,5,5,-1,18,0,2,0,-10.16,-10.16,-5,24.85714286,0.28571428600000004,0.428571429,0,160.0,900.0,250.0,2050.0,350.0,350.0
3661,-260.0,240,38.46153846,240.0,1,False,3,0,4,0,45.85714286,0.44857142899999997,0.0,1.571428571,0.26,4,1,19,0,0,1,4,1,0,0,6,0,185.42,187.96,185,0,1,0,39.0,0.385,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,0,180.34,182.88,170,27,26,0,3,3,5,0,13,0,1,0,5.08,5.08,1,6.85714286,0.0,1.571428571,0,110.0,350.0,1478.0,980.0,250.0,730.0
3663,-210.0,190,47.61904762,190.0,0,False,3,0,2,0,21.0,0.405,1.0,2.0,0.15,2,0,4,0,0,0,1,0,1,0,2,1,185.42,195.58,185,0,2,0,31.0,0.74,0.0,0.0,0.0,2,0,4,0,0,0,0,2,0,0,2,1,182.88,185.42,185,36,30,0,0,0,0,0,0,0,-2,1,2.54,10.16,6,-10.0,1.0,2.0,2,798.0,320.0,1525.0,1242.0,-130.0,750.0
3668,-130.0,120,76.92307692,120.0,0,False,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,187.96,198.12,185,1,0,0,87.0,0.8,1.0,1.0,0.2,0,1,3,0,0,0,0,0,0,0,0,0,190.5,190.5,185,33,32,0,0,0,0,0,-2,0,0,0,-2.54,7.62,1,-87.0,-1.0,-1.0,2,655.0,640.0,110.0,1042.0,800.0,180.0
3682,165.0,-175,165.0,57.14285714,0,True,5,1,0,0,28.76470588,0.695294118,0.352941176,0.176470588,0.176470588,16,1,37,12,0,0,2,11,3,0,16,1,187.96,195.58,185,0,6,0,26.16666667,0.465,1.0,2.333333333,0.768333333,6,0,12,1,0,0,2,2,2,0,6,0,187.96,198.12,185,29,38,-1,-6,10,10,-1,25,11,9,1,0.0,-2.54,-9,2.59803921,-0.647058824,-2.156862745,0,535.0,529.0,505.0,1000.0,434.0,135.0
3687,295.0,-325,295.0,30.76923077,1,False,3,2,0,0,42.5,0.615,0.0,2.0,0.455,0,2,6,1,0,0,0,0,0,0,0,0,182.88,200.66,185,3,0,0,26.71428571,0.454761905,0.47619047600000003,0.80952381,0.36047619,5,9,45,0,0,1,2,7,2,0,12,1,180.34,187.96,185,33,29,1,0,-5,-12,7,-39,1,-7,-2,2.54,12.7,4,15.78571429,-0.47619047600000003,1.19047619,2,633.0,220.0,1380.0,1000.0,500.0,125.0
3706,-140.0,130,71.42857143,130.0,1,False,3,0,1,0,66.0,0.46,0.0,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,0,187.96,195.58,205,0,2,0,20.0,0.635,0.0,1.0,0.2,2,0,4,0,0,0,0,2,0,0,2,2,185.42,185.42,185,34,27,0,-1,-1,-1,0,-1,0,-1,0,2.54,10.16,7,46.0,0.0,-1.0,2,400.0,320.0,650.0,1435.0,170.0,350.0
3709,-190.0,165,52.63157895,165.0,1,False,3,0,1,0,21.5,0.395,2.5,1.5,0.315,1,1,5,0,0,0,0,0,1,0,1,0,185.42,185.42,185,1,0,0,56.4,0.426,0.2,1.0,0.2,2,2,15,0,0,0,2,0,1,0,3,1,182.88,187.96,185,34,25,1,1,-1,-2,1,-10,0,0,0,2.54,-2.54,9,-34.9,2.3,0.5,2,145.0,325.0,600.0,599.0,520.0,730.0
3729,165.0,-175,165.0,57.14285714,1,False,3,0,1,0,23.77777778,0.36666666700000006,1.4444444440000002,2.222222222,0.36777777799999994,5,3,23,1,0,1,2,0,3,0,6,0,185.42,198.12,185,0,1,0,27.0,0.532857143,0.9285714290000001,2.0714285709999998,0.544285714,3,6,30,1,0,1,1,2,4,0,8,0,185.42,195.58,205,33,32,0,0,2,-2,3,-7,0,-2,-1,0.0,2.54,1,-3.22222222,0.515873015,0.150793651,2,340.0,171.0,1215.0,200.0,530.0,1288.0
3736,-165.0,155,60.60606061,155.0,0,False,3,0,1,0,23.0,0.63,0.5,0.5,0.5,1,1,4,0,0,0,0,0,1,0,1,0,175.26,185.42,185,0,2,0,22.5,0.485,0.5,0.0,0.0,2,0,4,1,0,0,1,0,1,0,2,1,185.42,198.12,185,28,31,0,-1,-1,-1,-1,0,-1,0,0,-10.16,-12.7,-3,0.5,0.0,0.5,2,220.0,440.0,380.0,400.0,290.0,575.0
3746,-380.0,340,26.31578947,340.0,0,False,5,0,3,0,40.625,0.49375,0.875,2.5,0.34625,3,3,23,0,0,0,4,0,1,0,5,0,182.88,193.04,185,0,1,0,54.0,0.58,0.0,2.0,0.5,1,0,3,0,0,0,1,0,0,0,1,0,180.34,187.96,185,34,30,0,2,2,4,-3,20,0,0,1,2.54,5.08,4,-13.375,0.875,0.5,2,160.0,500.0,600.0,1500.0,180.0,950.0
3748,145.0,-155,145.0,64.51612903,1,False,3,0,1,0,12.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1,182.88,185.42,185,0,3,0,35.66666667,0.6466666670000001,0.666666667,3.333333333,0.496666667,3,0,9,0,0,1,2,0,0,0,3,0,185.42,190.5,185,25,36,0,-2,-2,-2,0,-8,0,1,0,-2.54,-5.08,-11,-23.66666667,-0.666666667,-3.333333333,2,240.0,450.0,1275.0,650.0,1150.0,125.0
3755,375.0,-420,375.0,23.80952381,1,False,3,1,0,0,32.0,0.39,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,180.34,182.88,170,1,0,0,45.0,0.428888889,0.333333333,0.0,0.0,4,3,23,0,0,2,2,0,1,1,6,0,187.96,193.04,185,26,27,0,0,-4,-6,2,-20,0,-1,-1,-7.62,-10.16,-1,-13.0,-0.333333333,0.0,2,500.0,-108.0,800.0,1130.0,700.0,265.0
3758,-380.0,340,26.31578947,340.0,0,False,5,0,1,0,32.36363636,0.454545455,0.454545455,1.727272727,0.278181818,4,3,24,0,0,1,3,4,0,0,8,0,182.88,182.88,185,1,0,0,32.86666667,0.562,0.533333333,0.8666666670000001,0.376666667,8,4,38,4,0,1,5,4,1,0,11,1,185.42,187.96,185,35,35,1,1,-4,-3,1,-14,-4,0,-1,-2.54,-5.08,0,-0.50303031,-0.07878787799999999,0.86060606,1,210.0,650.0,745.0,2000.0,110.0,550.0
3764,185.0,-200,185.0,50.0,0,False,3,0,1,0,35.75,0.5175,0.0,0.75,0.29,2,1,11,0,0,1,1,1,0,0,3,0,185.42,193.04,170,0,1,0,113.0,0.48,1.0,1.0,0.5,1,0,3,0,0,0,1,0,0,0,1,0,198.12,195.58,185,25,27,0,0,1,2,-1,8,0,1,0,-12.7,-2.54,-2,-77.25,-1.0,-0.25,2,517.0,170.0,708.0,1200.0,405.0,250.0
3768,295.0,-325,295.0,30.76923077,0,False,3,1,0,0,33.33333333,0.513333333,0.0,1.333333333,0.5,1,2,7,0,0,0,0,1,0,0,1,0,182.88,185.42,185,1,0,0,55.0,0.32,0.0,1.0,0.2,0,1,3,1,0,0,0,0,0,0,0,0,185.42,193.04,170,24,24,0,0,1,1,-1,4,-1,1,0,-2.54,-7.62,0,-21.66666667,0.0,0.333333333,2,440.0,222.0,1200.0,315.0,985.0,250.0
