,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
3867,255.0,-280,255.0,35.71428571,1,False,3,3,0,1,0,50.0,0.37,0.0,6.0,0.75,1,0,3,0,0,0,1,0,0,0,1,0,180.34,187.96,170,0,2,0,7.0,0.35,1.5,1.0,0.265,2,0,3,1,0,0,0,0,2,0,2,1,185.42,190.5,170,25,28,0,-1,-1,-1,0,0,-1,0,-2,-5.08,-2.54,-3,43.0,-1.5,5.0,2,550.0,177.0,350.0,1205.0,2650.0,165.0
3868,-265.0,245,37.73584906,245.0,0,False,3,3,1,0,0,50.66666667,0.47,0.0,0.0,0.0,2,1,7,0,0,0,1,1,0,0,2,0,187.96,190.5,170,0,1,0,34.14285714,0.54,0.14285714300000002,2.857142857,0.43142857100000004,3,2,18,0,0,1,3,1,0,0,5,0,175.26,180.34,155,33,29,-1,-1,-1,-3,1,-11,0,0,0,12.7,10.16,4,16.52380953,-0.14285714300000002,-2.857142857,2,-105.0,580.0,570.0,1845.0,470.0,400.0
3869,145.0,-155,145.0,64.51612903,1,False,3,3,2,0,0,19.89473684,0.413684211,0.10526315800000001,0.736842105,0.328947368,5,8,32,0,0,2,2,6,0,1,11,0,175.26,172.72,155,1,0,0,37.90909091,0.49818181799999994,0.545454545,1.0909090909999999,0.38727272700000004,2,6,26,1,0,0,2,1,2,0,5,0,172.72,177.8,155,33,30,-1,0,3,6,-2,6,-1,6,-2,2.54,-5.08,3,-18.01435407,-0.44019138700000005,-0.35406698600000003,2,660.0,331.0,290.0,1800.0,600.0,170.0
3870,165.0,-190,165.0,52.63157895,1,False,3,3,1,0,0,40.0,0.46,0.0,1.333333333,0.26666666699999997,2,1,8,0,0,0,1,1,0,0,2,2,172.72,182.88,155,1,0,0,27.17647059,0.48176470600000004,0.588235294,0.294117647,0.195882353,6,7,38,0,0,1,2,5,2,0,10,1,175.26,185.42,155,36,28,0,0,-4,-8,6,-30,0,-4,-2,-2.54,-2.54,8,12.82352941,-0.588235294,1.039215686,2,300.0,166.0,1525.0,1415.0,525.0,275.0
3873,220.0,-240,220.0,41.66666667,1,False,3,3,1,0,0,27.5,0.535,0.0,2.0,0.13,1,1,4,0,0,0,1,0,0,0,1,1,172.72,177.8,155,1,0,0,36.0,0.36875,0.125,1.0,0.28375,1,5,17,0,0,0,3,0,0,0,3,1,172.72,175.26,155,32,31,0,0,0,-2,4,-13,0,0,0,0.0,2.54,1,-8.5,-0.125,1.0,2,365.0,196.0,810.0,430.0,1200.0,285.0
3874,-220.0,200,45.45454545,200.0,1,False,1,3,1,0,0,2.0,0.13,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,175.26,187.96,145,3,0,0,15.75,0.48,1.5,0.0,0.0,1,3,4,0,0,0,0,1,0,0,1,0,172.72,172.72,135,26,32,2,0,-1,-1,2,-3,0,-1,0,2.54,15.24,-6,-13.75,-1.5,0.0,2,890.0,875.0,140.0,451.0,240.0,700.0
3875,-230.0,210,43.47826087,210.0,1,True,5,5,0,5,0,28.2,0.484,0.8,2.6,0.856,5,0,10,0,0,0,2,1,2,0,5,0,187.96,198.12,185,0,16,0,29.6875,0.7025,0.375,0.1875,0.1875,16,0,35,11,0,0,2,11,3,0,16,1,187.96,195.58,185,38,29,0,-11,-11,-11,0,-25,-11,-10,-1,0.0,2.54,9,-1.4875,0.425,2.4125,0,450.0,550.0,1000.0,425.0,-130.0,850.0
3876,-640.0,470,15.625,470.0,0,False,2,3,1,0,0,17.25,0.49875,1.125,0.75,0.34,2,4,12,0,0,0,0,0,4,0,4,0,177.8,187.96,155,3,0,0,59.07142857,0.40928571399999997,0.428571429,3.142857143,0.287142857,5,5,52,7,0,0,6,2,1,0,9,0,167.64,172.72,145,31,23,2,0,-3,-5,1,-40,-7,-2,3,10.16,15.24,8,-41.82142857,0.6964285709999999,-2.392857143,0,125.0,1300.0,700.0,600.0,160.0,950.0
3878,100.0,-110,100.0,90.90909091,0,False,5,3,1,0,0,32.09090909,0.506363636,0.454545455,1.545454545,0.21909090899999997,4,4,27,0,0,1,3,3,0,0,7,0,182.88,187.96,185,1,0,0,28.7,0.433,0.3,1.4,0.256,4,3,21,0,0,1,2,4,0,0,7,0,182.88,182.88,185,35,32,0,0,0,0,-1,6,0,-1,0,0.0,5.08,3,3.39090909,0.154545455,0.145454545,0,225.0,275.0,1200.0,1500.0,380.0,275.0
3879,-178.0,167,56.17977528,167.0,0,False,2,3,0,2,0,39.93333333,0.34266666700000004,0.2,0.46666666700000003,0.226666667,4,5,33,0,0,0,5,3,2,0,10,0,167.64,177.8,145,0,4,0,34.4,0.47,0.2,1.0,0.6,4,1,10,0,0,0,1,3,0,0,4,0,172.72,177.8,145,29,34,0,-2,0,6,-4,23,0,0,2,-5.08,0.0,-5,5.53333333,0.0,-0.533333333,0,166.0,345.0,525.0,1200.0,300.0,645.0
3880,140.0,-150,140.0,66.66666667,1,False,5,3,1,0,0,26.33333333,0.48,0.0,0.333333333,0.166666667,2,1,8,0,0,0,1,1,0,0,2,0,185.42,193.04,170,2,0,0,26.55,0.455,0.5,0.85,0.3785,5,8,42,0,0,1,2,7,2,0,12,1,180.34,187.96,185,32,27,1,0,-3,-10,7,-34,0,-6,-2,5.08,5.08,5,-0.21666667,-0.5,-0.5166666670000001,2,415.0,160.0,1000.0,666.0,300.0,350.0
3881,-131.0,121,76.33587786,121.0,0,False,3,3,0,1,0,33.0,0.42,0.0,2.0,1.0,1,0,3,0,0,0,1,0,0,0,1,1,180.34,185.42,155,0,1,0,42.0,0.42,0.0,6.0,0.66,1,0,3,1,0,0,1,0,0,0,1,1,180.34,177.8,155,26,26,0,0,0,0,0,0,-1,0,0,0.0,7.62,0,-9.0,0.0,-4.0,2,175.0,249.0,580.0,650.0,540.0,649.0
3882,-155.0,135,64.51612903,135.0,0,False,7,3,3,0,0,30.5,0.505,0.0,0.75,0.5,1,3,7,0,0,0,0,1,0,0,1,0,193.04,193.04,242,1,0,0,13.53333333,0.544,0.666666667,1.2,0.539333333,4,6,24,1,0,0,0,5,4,0,9,0,187.96,193.04,242,34,28,-2,0,-3,-8,3,-17,-1,-4,-4,5.08,0.0,6,16.96666667,-0.666666667,-0.45,2,1195.0,700.0,135.0,2600.0,434.0,206.0
3883,-600.0,500,16.66666667,500.0,0,False,3,3,0,1,0,27.5,0.37,1.5,2.333333333,0.33166666699999997,1,4,16,0,0,0,2,0,0,0,2,0,172.72,180.34,155,0,1,0,38.0,0.46166666700000003,0.0,0.666666667,0.333333333,4,1,14,0,0,1,1,3,0,0,5,0,180.34,190.5,155,27,31,0,0,-3,-3,-3,2,0,-3,0,-7.62,-10.16,-4,-10.5,1.5,1.666666666,2,320.0,1300.0,1375.0,600.0,-190.0,950.0
3885,-660.0,540,15.15151515,540.0,0,False,4,3,0,1,0,32.0,0.42666666700000005,2.666666667,1.0,0.386666667,1,2,9,0,0,0,1,0,0,0,1,0,182.88,193.04,170,0,3,0,34.63636364,0.466363636,0.272727273,2.727272727,0.368181818,3,3,31,0,0,1,4,2,1,0,8,0,172.72,177.8,170,32,33,0,-2,-2,-7,1,-22,0,-2,-1,10.16,15.24,-1,-2.63636364,2.393939394,-1.727272727,2,-117.0,1600.0,1550.0,665.0,187.0,1700.0
3886,-190.0,175,52.63157895,175.0,0,False,6,3,1,0,0,38.11111111,0.49,0.5555555560000001,1.5555555559999998,0.43777777799999995,4,3,27,3,0,2,3,1,0,0,6,0,180.34,187.96,185,2,0,0,28.25,0.36875,0.0,3.0625,0.4175,5,4,47,4,1,3,3,5,0,0,12,0,182.88,190.5,205,33,42,1,0,-1,-6,1,-20,-1,-4,0,-2.54,-2.54,-9,9.86111111,0.5555555560000001,-1.5069444440000002,1,130.0,240.0,1700.0,1800.0,500.0,260.0
3887,-275.0,250,36.36363636,250.0,1,False,7,3,1,0,0,39.0,0.455,0.0,1.75,0.475,3,1,8,0,0,0,1,2,0,0,3,0,193.04,203.2,240,0,3,0,18.11111111,0.415555556,0.111111111,0.333333333,0.166666667,3,3,17,1,0,0,0,6,0,0,6,0,182.88,182.88,263,36,30,-1,-3,0,-3,2,-9,-1,-4,0,10.16,20.32,6,20.88888889,-0.111111111,1.4166666669999999,0,500.0,300.0,950.0,1800.0,-150.0,650.0
3888,-310.0,280,32.25806452,280.0,0,False,6,3,2,0,0,23.66666667,0.496666667,0.111111111,0.7777777779999999,0.267777778,3,5,20,0,0,0,1,2,1,0,4,0,182.88,193.04,205,1,0,0,18.0,0.825,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,185.42,185.42,205,31,34,-1,0,2,3,-4,16,0,1,1,-2.54,7.62,-3,5.66666667,0.111111111,0.7777777779999999,2,-110.0,350.0,1500.0,1150.0,190.0,550.0
3890,105.0,-115,105.0,86.95652174,1,False,7,3,0,1,0,40.33333333,0.5,0.0,0.666666667,0.333333333,1,1,7,0,0,0,0,2,0,0,2,1,182.88,190.5,260,0,1,0,18.5,0.555,0.1,0.0,0.0,1,5,17,0,0,0,1,4,0,0,5,0,180.34,187.96,235,33,28,0,0,0,-3,4,-10,0,-2,0,2.54,2.54,5,21.83333333,-0.1,0.666666667,2,550.0,320.0,1900.0,420.0,115.0,400.0
3891,190.0,-210,190.0,47.61904762,0,False,4,3,0,1,0,15.0,0.68,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,175.26,187.96,170,1,0,0,45.6,0.39,0.0,1.8,0.154,1,3,15,1,0,1,1,0,0,0,2,0,182.88,182.88,170,34,31,1,1,0,-1,3,-14,-1,1,0,-7.62,5.08,3,-30.6,0.0,-1.8,2,300.0,110.0,375.0,2000.0,1750.0,300.0
3893,130.0,-140,130.0,71.42857143,0,False,4,3,0,1,0,16.66666667,0.533333333,0.666666667,0.333333333,0.333333333,1,2,6,0,0,0,0,0,1,0,1,0,177.8,187.96,170,0,2,0,52.4,0.348,0.4,0.4,0.166,2,2,13,0,0,0,3,0,0,0,3,1,182.88,193.04,170,37,29,0,-1,-1,-2,0,-7,0,0,1,-5.08,-5.08,8,-35.73333333,0.26666666699999997,-0.066666667,2,220.0,206.0,1305.0,420.0,425.0,1145.0
3894,-136.0,126,73.52941176,126.0,0,False,1,3,1,0,0,33.25,0.4425,0.25,0.25,0.25,2,2,10,0,0,1,0,1,0,0,2,0,170.18,175.26,135,1,0,0,26.0,0.513333333,1.333333333,1.0,0.2,2,1,5,0,0,0,0,0,2,0,2,0,175.26,180.34,135,29,28,0,0,0,0,-1,5,0,1,-2,-5.08,-5.08,1,7.25,-1.083333333,-0.75,2,503.0,450.0,129.0,764.0,700.0,300.0
3895,230.0,-250,230.0,40.0,0,False,3,3,2,0,0,20.75,0.55,1.25,2.5,0.4975,2,2,11,0,0,0,1,0,1,0,2,1,175.26,175.26,155,2,0,0,11.5,0.185,0.5,1.5,0.185,0,2,5,0,0,0,0,0,0,0,0,0,177.8,185.42,155,27,30,0,0,2,2,0,6,0,0,1,-2.54,-10.16,-3,9.25,0.75,1.0,2,370.0,147.0,1050.0,295.0,1242.0,605.0
3896,-340.0,310,29.41176471,310.0,0,False,1,3,2,0,0,18.0,0.5,0.5,0.5,0.375,1,3,8,0,0,0,0,0,1,0,1,0,175.26,187.96,135,1,0,0,32.4,0.42200000000000004,0.0,0.8,0.132,3,2,11,0,0,2,1,0,0,0,3,0,170.18,172.72,135,34,25,-1,0,-2,-2,-1,-3,0,0,1,5.08,15.24,9,-14.4,0.5,-0.3,2,210.0,565.0,2000.0,625.0,110.0,1200.0
3897,245.0,-265,245.0,37.73584906,1,False,7,5,0,2,0,35.33333333,0.566666667,0.0,0.333333333,0.083333333,2,2,11,0,0,0,1,3,0,0,4,0,193.04,195.58,231,0,1,0,22.375,0.38875,1.25,0.875,0.16375,2,3,16,2,0,0,2,1,2,0,5,0,190.5,195.58,240,37,35,0,1,0,-1,1,-5,-2,2,-2,2.54,0.0,2,12.95833333,-1.25,-0.541666667,1,600.0,325.0,1100.0,500.0,450.0,115.0
3900,-410.0,365,24.390243899999998,365.0,0,False,4,3,1,0,0,12.0,0.38,3.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1,172.72,180.34,155,1,0,0,10.25,0.63,1.0,0.5,0.165,1,2,6,0,0,0,0,1,1,0,2,0,182.88,187.96,170,28,31,0,0,-1,-2,1,-3,0,-1,-1,-10.16,-7.62,-3,1.75,2.0,-0.5,2,450.0,450.0,1200.0,1000.0,380.0,1200.0
3902,-330.0,300,30.303030300000003,300.0,0,False,2,3,0,1,0,54.0,0.33,0.0,1.0,0.08,1,0,3,0,0,0,1,0,0,0,1,2,170.18,172.72,145,0,2,0,41.0,0.47,0.5,0.5,0.5,2,0,5,1,0,0,1,1,0,0,2,0,170.18,177.8,145,29,25,0,-1,-1,-1,0,-2,-1,-1,0,0.0,-5.08,4,13.0,-0.5,0.5,2,275.0,380.0,250.0,1600.0,160.0,950.0
3903,-430.0,380,23.25581395,380.0,0,False,1,3,0,1,0,17.75,0.45,1.0,1.0,0.11,1,2,8,0,0,0,1,0,1,0,2,0,167.64,167.64,125,0,3,0,39.5,0.495,0.0,0.75,0.0925,3,1,9,0,0,0,2,1,0,0,3,0,165.1,167.64,135,30,30,0,-2,-2,-1,-1,-1,0,-1,1,2.54,0.0,0,-21.75,1.0,0.25,0,158.0,480.0,240.0,1208.0,439.0,1150.0
3906,-155.0,145,64.51612903,145.0,0,False,2,3,1,0,0,4.0,0.28,0.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,0,170.18,170.18,155,1,0,0,30.5,0.415,0.5,0.0,0.0,1,1,4,0,0,0,0,0,1,0,1,0,170.18,180.34,155,33,32,0,0,-1,-1,0,-1,0,0,-1,0.0,-10.16,1,-26.5,-0.5,1.0,2,144.0,381.0,445.0,1725.0,1235.0,320.0
3907,115.0,-125,115.0,80.0,0,False,5,3,1,0,0,12.2,0.392,1.2,1.0,0.324,1,3,11,0,0,0,0,1,1,0,2,0,182.88,190.5,185,1,0,0,22.0,0.23,0.0,2.0,0.13,0,1,3,0,0,0,0,0,0,0,0,0,185.42,185.42,185,25,27,0,0,1,2,-2,8,0,1,1,-2.54,5.08,-2,-9.8,1.2,-1.0,2,480.0,366.0,250.0,800.0,850.0,250.0
3909,-705.0,570,14.18439716,570.0,0,True,7,5,0,2,0,12.33333333,0.56,0.0,0.0,0.0,2,1,5,0,0,0,0,2,0,0,2,0,193.04,203.2,264,0,2,0,43.9,0.59,0.2,2.7,0.478,7,1,18,3,0,0,2,7,0,0,9,0,185.42,195.58,240,30,33,0,0,-5,-7,0,-13,-3,-5,0,7.62,7.62,-3,-31.56666667,-0.2,-2.7,0,650.0,1500.0,1500.0,2200.0,-380.0,825.0
3910,-475.0,420,21.05263158,420.0,0,False,7,3,0,4,0,24.0,0.45,0.2,0.8,0.4,4,1,10,0,0,0,1,3,0,0,4,0,177.8,182.88,265,1,0,0,46.5,0.532,0.0,0.3,0.15,9,1,21,3,0,0,2,7,0,0,9,0,193.04,195.58,238,29,39,1,4,-5,-5,0,-11,-3,-4,0,-15.24,-12.7,-10,-22.5,0.2,0.5,0,200.0,800.0,400.0,3500.0,200.0,420.0
3911,-420.0,375,23.80952381,375.0,0,False,6,3,0,4,0,37.66666667,0.65,0.166666667,1.8333333330000001,0.246666667,4,1,12,0,0,0,2,3,0,0,5,0,187.96,190.5,185,0,3,0,60.0,0.5066666670000001,0.666666667,2.666666667,0.666666667,3,0,6,0,0,0,1,0,1,1,3,0,187.96,193.04,205,33,31,0,1,1,2,-1,6,0,2,-1,0.0,-2.54,2,-22.33333333,-0.5,-0.8333333340000001,0,180.0,600.0,280.0,2000.0,350.0,450.0
3912,-135.0,125,74.07407407,125.0,1,False,3,3,0,4,0,48.4,0.517,0.5,1.4,0.336,4,3,26,0,0,1,3,2,1,0,7,0,177.8,182.88,155,0,1,0,30.66666667,0.363333333,0.75,2.583333333,0.5016666670000001,8,3,38,2,0,3,5,1,0,0,9,0,175.26,177.8,155,34,29,0,3,-4,-2,0,-12,-2,1,1,2.54,5.08,5,17.73333333,-0.25,-1.183333333,0,120.0,350.0,700.0,600.0,500.0,950.0
3914,150.0,-160,150.0,62.5,0,False,4,3,0,1,0,38.41666667,0.40833333299999997,1.083333333,2.5,0.5875,6,4,30,0,0,2,3,2,1,0,8,1,175.26,180.34,170,0,3,0,19.0,0.43,0.8,1.1,0.254,3,3,19,0,0,0,2,3,2,0,7,0,182.88,187.96,170,37,28,0,-2,3,1,-1,11,0,-1,-1,-7.62,-7.62,9,19.41666667,0.283333333,1.4,2,360.0,282.0,1360.0,740.0,400.0,220.0
3915,-295.0,265,33.89830508,265.0,0,False,2,3,0,3,0,69.5,0.3625,0.0,0.0,0.0,3,1,9,0,0,1,1,1,0,0,3,0,180.34,175.26,155,0,3,0,50.5,0.4625,1.25,2.5,0.595,3,1,8,1,0,1,1,0,1,0,3,0,167.64,167.64,155,26,21,0,0,0,0,0,1,-1,1,-1,12.7,7.62,5,19.0,-1.25,-2.5,2,201.0,438.0,272.0,2450.0,325.0,700.0
3916,-140.0,130,71.42857143,130.0,1,False,4,3,0,1,0,83.0,0.41,0.0,0.0,0.0,1,0,3,1,0,0,1,0,0,0,1,0,182.88,185.42,185,0,1,0,15.0,0.83,1.0,7.0,0.43,1,0,3,1,0,0,1,0,0,0,1,0,182.88,180.34,155,25,22,0,0,0,0,0,0,0,0,0,0.0,5.08,3,68.0,-1.0,-7.0,2,106.0,568.0,545.0,484.0,1000.0,400.0
3917,-305.0,275,32.78688525,275.0,0,False,3,3,0,1,0,57.0,0.76,2.0,1.0,1.0,1,0,2,0,0,0,0,1,0,0,1,0,172.72,177.8,155,0,3,0,27.33333333,0.46333333299999996,0.333333333,1.0,0.11,3,0,7,0,0,0,1,1,1,0,3,0,177.8,177.8,155,24,29,0,-2,-2,-2,0,-5,0,0,-1,-5.08,0.0,-5,29.66666667,1.6666666669999999,0.0,2,281.0,550.0,428.0,1700.0,170.0,500.0
3918,-170.0,160,58.82352941,160.0,0,False,4,3,0,1,0,121.0,0.56,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,180.34,185.42,170,1,0,0,44.5,0.535,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,182.88,190.5,170,30,23,1,1,0,0,1,-1,0,-1,0,-2.54,-5.08,7,76.5,1.0,0.0,2,300.0,349.0,1855.0,1470.0,150.0,390.0
3919,-295.0,265,33.89830508,265.0,1,False,1,3,0,1,0,36.75,0.3475,0.125,0.625,0.3325,1,5,20,0,0,1,1,1,0,0,3,0,185.42,182.88,135,1,0,0,20.33333333,0.276666667,0.333333333,0.666666667,0.666666667,2,1,6,0,0,0,1,0,1,0,2,0,170.18,177.8,135,32,31,1,1,-1,1,-4,14,0,1,-1,15.24,5.08,1,16.41666667,-0.208333333,-0.041666667000000004,0,321.0,471.0,300.0,1135.0,200.0,800.0
3923,-210.0,190,47.61904762,190.0,0,False,3,3,0,1,0,60.9,0.39,1.2,1.3,0.37799999999999995,4,3,25,0,0,3,1,1,1,1,7,1,177.8,177.8,155,0,3,0,28.0,0.376363636,0.818181818,2.1818181819999998,0.318181818,3,4,28,0,0,0,4,1,2,0,7,1,172.72,177.8,170,28,31,0,-2,1,0,1,-3,0,1,-1,5.08,0.0,-3,32.9,0.381818182,-0.8818181820000001,0,150.0,250.0,430.0,1600.0,500.0,950.0
3925,-109.0,-101,91.74311927,99.00990099,1,False,2,3,0,2,0,40.36363636,0.548181818,1.454545455,3.727272727,0.38727272700000004,4,4,29,0,0,1,4,1,1,0,7,0,172.72,172.72,155,0,1,0,19.0,0.43,0.0,5.0,0.5,1,0,3,0,0,0,1,0,0,0,1,0,172.72,175.26,155,28,28,0,1,3,6,-4,26,0,1,1,0.0,-2.54,0,21.36363636,1.454545455,-1.2727272729999999,1,180.0,204.0,445.0,460.0,1700.0,1065.0
3926,-320.0,290,31.25,290.0,0,False,3,3,0,1,0,30.0,0.44,1.0,4.0,0.36,1,0,3,0,0,0,0,0,1,0,1,0,177.8,180.34,155,0,1,0,26.0,0.63,1.0,0.666666667,0.133333333,1,1,6,0,0,0,0,1,1,0,2,1,175.26,177.8,155,34,31,0,0,0,-1,1,-3,0,-1,0,2.54,2.54,3,4.0,0.0,3.333333333,2,339.0,420.0,258.0,1200.0,175.0,1500.0
3927,-255.0,235,39.21568627,235.0,0,False,3,3,1,0,0,42.0,0.51,0.0,1.0,0.16,1,1,5,0,0,0,0,1,0,0,1,0,180.34,182.88,155,1,0,0,21.94444444,0.35666666700000005,0.833333333,3.722222222,0.572777778,3,7,45,0,0,2,5,1,3,0,11,1,177.8,180.34,155,29,29,0,0,-2,-10,6,-40,0,0,-3,2.54,2.54,0,20.05555556,-0.833333333,-2.722222222,2,130.0,317.0,320.0,1000.0,735.0,1100.0
3930,-265.0,245,37.73584906,245.0,0,False,6,3,1,0,0,26.0,0.36,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,180.34,177.8,205,3,0,0,68.75,0.56,1.0,0.5,0.25,1,3,11,0,0,0,0,1,0,0,1,0,185.42,190.5,205,33,34,2,0,-1,-1,2,-8,0,-1,0,-5.08,-12.7,-1,-42.75,-1.0,-0.5,2,198.0,446.0,1640.0,950.0,140.0,869.0
3931,105.0,-115,105.0,86.95652174,0,False,0,3,1,0,0,4.0,0.3,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,167.64,167.64,125,0,1,0,86.5,0.395,0.0,0.0,0.0,1,1,5,0,0,0,1,0,0,0,1,0,160.02,170.18,135,22,23,-1,-1,-1,-1,0,-4,0,0,0,7.62,-2.54,-1,-82.5,0.0,1.0,0,620.0,135.0,1025.0,700.0,175.0,1400.0
3933,-315.0,285,31.74603175,285.0,0,False,3,3,1,0,0,13.0,0.44,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,177.8,177.8,145,1,0,0,12.0,0.38,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,182.88,182.88,145,24,28,0,0,0,0,0,0,0,0,0,-5.08,-5.08,-4,1.0,0.0,0.0,2,487.0,400.0,480.0,1608.0,-125.0,1300.0
3934,-875.0,685,11.42857143,685.0,0,True,6,5,1,0,0,36.0,0.495454545,0.181818182,3.1818181819999998,0.49818181799999994,3,5,29,2,0,0,5,0,1,0,6,1,185.42,187.96,205,0,8,0,44.33333333,0.555,0.666666667,1.9166666669999999,0.674166667,8,1,31,5,0,0,3,3,5,0,11,0,193.04,213.36,205,25,36,-1,-8,-5,-5,-4,-2,-3,-3,-4,-7.62,-25.4,-11,-8.33333333,-0.484848485,1.265151515,0,400.0,1000.0,135.0,2200.0,145.0,1800.0
3935,-175.0,165,57.14285714,165.0,0,False,5,3,1,0,0,24.5,0.41071428600000004,0.571428571,0.28571428600000004,0.18857142899999998,4,5,28,0,0,1,0,4,3,1,9,0,187.96,185.42,185,1,0,0,47.44444444,0.406111111,0.27777777800000003,1.4444444440000002,0.371111111,4,5,42,1,0,1,4,8,0,0,13,0,185.42,190.5,185,34,29,0,0,0,-4,0,-14,-1,-3,3,2.54,-5.08,5,-22.94444444,0.293650793,-1.158730158,0,100.0,300.0,1800.0,1600.0,400.0,400.0
3936,-235.0,215,42.55319149,215.0,0,False,7,3,0,1,0,33.52941176,0.5747058820000001,0.176470588,1.411764706,0.425882353,3,6,36,0,1,0,3,6,0,1,11,0,193.04,208.28,240,0,2,0,20.125,0.4175,0.125,0.375,0.1875,2,3,16,1,0,0,0,5,0,0,5,0,182.88,182.88,263,36,37,0,-1,1,6,-3,20,-1,2,0,10.16,25.4,-1,13.40441176,0.051470588,1.036764706,0,400.0,350.0,600.0,2500.0,-105.0,600.0
3937,-280.0,255,35.71428571,255.0,0,False,6,3,0,1,0,17.66666667,0.4,0.666666667,1.0,0.33,1,2,6,1,0,0,0,0,1,0,1,0,190.5,200.66,205,0,1,0,35.0,0.48625,0.75,2.5,0.51375,5,2,20,0,0,0,3,0,3,0,6,0,187.96,200.66,205,28,28,0,0,-4,-5,0,-14,1,0,-2,2.54,0.0,0,-17.33333333,-0.083333333,-1.5,0,-140.0,600.0,700.0,500.0,550.0,1400.0
3941,100.0,-110,100.0,90.90909091,0,False,1,3,0,2,0,58.0,0.57,0.0,2.5,0.83,2,0,5,0,0,0,0,2,0,0,2,0,177.8,180.34,135,1,0,0,23.66666667,0.36,1.0,2.666666667,0.496666667,2,1,8,0,0,0,0,0,2,0,2,0,172.72,172.72,135,28,30,1,2,0,0,1,-3,0,2,-2,5.08,7.62,-2,34.33333333,-1.0,-0.166666667,2,525.0,256.0,175.0,809.0,1440.0,353.0
3942,-205.0,188,48.780487799999996,188.0,1,False,2,3,1,0,0,6.6,0.172,1.0,0.6,0.244,1,3,7,0,0,0,0,0,2,0,2,2,182.88,182.88,155,4,0,0,39.875,0.29875,0.375,0.5,0.145,1,6,21,0,0,1,0,0,1,0,2,0,177.8,175.26,145,33,25,3,0,0,0,3,-14,0,0,1,5.08,7.62,8,-33.275,0.625,0.1,2,325.0,722.0,550.0,280.0,169.0,2050.0
3946,-145.0,135,68.96551724,135.0,1,False,3,3,1,0,0,21.33333333,0.593333333,0.0,1.6666666669999999,0.773333333,2,1,5,0,1,0,0,1,0,0,2,0,177.8,180.34,155,1,0,0,43.94117647,0.43,1.294117647,0.8235294120000001,0.322352941,5,6,41,2,0,1,1,1,8,0,11,1,182.88,193.04,170,28,34,0,0,-3,-9,5,-36,-2,0,-8,-5.08,-12.7,-6,-22.60784314,-1.294117647,0.843137255,0,172.0,157.0,420.0,1800.0,775.0,1420.0
3947,290.0,-320,290.0,31.25,0,False,4,3,0,1,0,29.0,0.54,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,182.88,185.42,170,0,4,0,30.42857143,0.590714286,1.214285714,1.071428571,0.461428571,4,5,31,0,0,0,2,6,1,0,9,0,182.88,190.5,170,32,23,0,-3,-3,-8,5,-30,0,-5,-1,0.0,-5.08,9,-1.42857143,-1.214285714,-1.071428571,2,420.0,165.0,1456.0,450.0,1000.0,240.0
